1,1.194173,-4.611112,-4.716961
2,135.8003,660.2891,353.533
1,2.589785,4.413485,3.561877
0,-2.835584,-2.671586,-0.883556
5,-2.401019,186.2882,-2.693548
0,-0.6980477,-3.937763,-0.3096249

